instant_hour,date,season_hour,year_hour,month_hour,holiday_hour,weekday_hour,workingday_hour,weather_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,count_hour,day_of_week,instant_day,season_day,year_day,month_day,hour,holiday_day,weekday_day,workingday_day,weather_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,count_day
387,2012-01-22,1,1,1,0,0,0,2,0.1625,0.16225,0.79625,0.199638,196,1781,1977,Minggu,9167,Winter,1,1,20,0,0,0,3,0.16,0.1667,0.86,0.1642,5,69,74
387,2012-01-22,1,1,1,0,0,0,2,0.1625,0.16225,0.79625,0.199638,196,1781,1977,Minggu,9168,Winter,1,1,21,0,0,0,3,0.16,0.1818,0.86,0.1045,8,36,44
387,2012-01-22,1,1,1,0,0,0,2,0.1625,0.16225,0.79625,0.199638,196,1781,1977,Minggu,9169,Winter,1,1,22,0,0,0,2,0.16,0.197,0.93,0.0896,0,58,58
387,2012-01-22,1,1,1,0,0,0,2,0.1625,0.16225,0.79625,0.199638,196,1781,1977,Minggu,9170,Winter,1,1,23,0,0,0,2,0.16,0.1818,0.93,0.1045,2,35,37
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9171,Winter,1,1,0,0,1,1,2,0.18,0.2424,0.86,0.0,2,17,19
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9172,Winter,1,1,1,0,1,1,2,0.18,0.2121,0.86,0.1045,0,4,4
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9173,Winter,1,1,2,0,1,1,2,0.18,0.2121,0.86,0.1045,0,2,2
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9174,Winter,1,1,3,0,1,1,2,0.18,0.2424,0.86,0.0,0,1,1
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9175,Winter,1,1,4,0,1,1,2,0.2,0.2576,0.8,0.0,0,1,1
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9176,Winter,1,1,5,0,1,1,2,0.2,0.2576,0.86,0.0,0,19,19
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9177,Winter,1,1,6,0,1,1,2,0.2,0.2576,0.86,0.0,6,36,42
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9178,Winter,1,1,7,0,1,1,3,0.2,0.2576,0.86,0.0,8,114,122
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9179,Winter,1,1,8,0,1,1,3,0.2,0.2121,0.86,0.1343,5,267,272
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9180,Winter,1,1,9,0,1,1,2,0.2,0.2273,0.86,0.0896,13,198,211
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9181,Winter,1,1,10,0,1,1,2,0.2,0.2576,0.93,0.0,10,139,149
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9182,Winter,1,1,11,0,1,1,2,0.2,0.2273,0.93,0.0896,5,57,62
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9183,Winter,1,1,12,0,1,1,2,0.22,0.2727,0.93,0.0,10,52,62
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9184,Winter,1,1,13,0,1,1,3,0.22,0.2576,0.93,0.0896,5,32,37
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9185,Winter,1,1,14,0,1,1,3,0.22,0.2273,0.93,0.194,13,48,61
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9186,Winter,1,1,15,0,1,1,2,0.22,0.2121,1.0,0.2239,10,64,74
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9187,Winter,1,1,16,0,1,1,2,0.24,0.2424,0.93,0.1642,14,108,122
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9188,Winter,1,1,17,0,1,1,2,0.24,0.2576,0.96,0.1045,6,270,276
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9189,Winter,1,1,18,0,1,1,2,0.24,0.2424,0.93,0.1343,7,275,282
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9190,Winter,1,1,19,0,1,1,2,0.26,0.2576,0.93,0.1642,9,211,220
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9191,Winter,1,1,20,0,1,1,2,0.26,0.2576,1.0,0.1642,8,161,169
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9192,Winter,1,1,21,0,1,1,2,0.26,0.2424,1.0,0.2836,8,112,120
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9193,Winter,1,1,22,0,1,1,2,0.26,0.2424,1.0,0.2836,4,64,68
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,Senin,9194,Winter,1,1,23,0,1,1,2,0.28,0.2576,0.93,0.3284,2,35,37
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9195,Winter,1,1,0,0,2,1,2,0.3,0.2879,1.0,0.2836,6,19,25
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9196,Winter,1,1,1,0,2,1,2,0.32,0.303,0.93,0.2537,2,7,9
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9197,Winter,1,1,2,0,2,1,2,0.32,0.303,0.93,0.2239,2,6,8
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9198,Winter,1,1,3,0,2,1,2,0.32,0.3333,0.93,0.1343,0,3,3
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9199,Winter,1,1,4,0,2,1,2,0.3,0.3182,1.0,0.0896,0,2,2
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9200,Winter,1,1,5,0,2,1,2,0.3,0.3182,1.0,0.0896,0,26,26
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9201,Winter,1,1,6,0,2,1,2,0.32,0.3182,0.93,0.194,1,88,89
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9202,Winter,1,1,7,0,2,1,2,0.32,0.3333,0.93,0.1343,11,221,232
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9203,Winter,1,1,8,0,2,1,2,0.32,0.3333,0.93,0.1343,11,479,490
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9204,Winter,1,1,9,0,2,1,2,0.32,0.3333,0.87,0.0896,11,244,255
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9205,Winter,1,1,10,0,2,1,1,0.32,0.3333,0.93,0.0896,23,93,116
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9206,Winter,1,1,11,0,2,1,1,0.34,0.3333,0.87,0.1343,30,123,153
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9207,Winter,1,1,12,0,2,1,1,0.34,0.3333,0.87,0.1642,25,150,175
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9208,Winter,1,1,13,0,2,1,1,0.34,0.3333,0.87,0.1642,33,170,203
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9209,Winter,1,1,14,0,2,1,1,0.36,0.3485,0.81,0.2239,35,138,173
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9210,Winter,1,1,15,0,2,1,2,0.4,0.4091,0.71,0.1642,52,156,208
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9211,Winter,1,1,16,0,2,1,1,0.4,0.4091,0.71,0.1343,35,243,278
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9212,Winter,1,1,17,0,2,1,1,0.42,0.4242,0.67,0.0896,41,474,515
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9213,Winter,1,1,18,0,2,1,1,0.4,0.4091,0.62,0.0896,32,391,423
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9214,Winter,1,1,19,0,2,1,1,0.44,0.4394,0.51,0.0896,20,311,331
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9215,Winter,1,1,20,0,2,1,1,0.32,0.3485,0.76,0.0,18,211,229
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9216,Winter,1,1,21,0,2,1,1,0.36,0.3788,0.71,0.0,18,154,172
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9217,Winter,1,1,22,0,2,1,1,0.32,0.3485,0.81,0.0,14,111,125
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,Selasa,9218,Winter,1,1,23,0,2,1,1,0.32,0.3485,0.76,0.0,19,80,99
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9219,Winter,1,1,0,0,3,1,1,0.26,0.303,0.93,0.0,6,25,31
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9220,Winter,1,1,1,0,3,1,1,0.3,0.2879,0.7,0.2239,4,9,13
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9221,Winter,1,1,2,0,3,1,1,0.28,0.2727,0.7,0.194,3,3,6
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9222,Winter,1,1,3,0,3,1,1,0.26,0.2576,0.75,0.194,0,1,1
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9223,Winter,1,1,4,0,3,1,1,0.26,0.2424,0.7,0.2836,0,4,4
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9224,Winter,1,1,5,0,3,1,1,0.26,0.2424,0.7,0.2836,0,33,33
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9225,Winter,1,1,6,0,3,1,1,0.24,0.2273,0.73,0.2239,1,87,88
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9226,Winter,1,1,7,0,3,1,1,0.24,0.2273,0.75,0.2239,14,243,257
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9227,Winter,1,1,8,0,3,1,1,0.24,0.2273,0.7,0.2537,18,495,513
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9228,Winter,1,1,9,0,3,1,1,0.24,0.2273,0.7,0.2537,18,218,236
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9229,Winter,1,1,10,0,3,1,2,0.26,0.2273,0.7,0.3284,30,111,141
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9230,Winter,1,1,11,0,3,1,2,0.3,0.2727,0.61,0.2985,52,105,157
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9231,Winter,1,1,12,0,3,1,1,0.32,0.3333,0.53,0.1343,46,147,193
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9232,Winter,1,1,13,0,3,1,1,0.34,0.3333,0.49,0.1343,63,149,212
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9233,Winter,1,1,14,0,3,1,1,0.34,0.3485,0.49,0.0896,53,107,160
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9234,Winter,1,1,15,0,3,1,1,0.36,0.3788,0.46,0.0,30,125,155
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9235,Winter,1,1,16,0,3,1,1,0.34,0.3333,0.53,0.1642,29,217,246
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9236,Winter,1,1,17,0,3,1,1,0.36,0.3485,0.53,0.1642,27,443,470
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9237,Winter,1,1,18,0,3,1,1,0.32,0.3333,0.66,0.1343,24,415,439
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9238,Winter,1,1,19,0,3,1,2,0.34,0.3636,0.53,0.0,5,311,316
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9239,Winter,1,1,20,0,3,1,1,0.32,0.3182,0.61,0.194,10,225,235
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9240,Winter,1,1,21,0,3,1,1,0.3,0.3333,0.65,0.0,19,166,185
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9241,Winter,1,1,22,0,3,1,1,0.3,0.3182,0.65,0.0896,12,101,113
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,Rabu,9242,Winter,1,1,23,0,3,1,2,0.28,0.3182,0.65,0.0,3,63,66
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9243,Winter,1,1,0,0,4,1,2,0.28,0.2879,0.75,0.1045,3,22,25
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9244,Winter,1,1,1,0,4,1,2,0.28,0.3182,0.75,0.0,5,16,21
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9245,Winter,1,1,2,0,4,1,2,0.28,0.2727,0.75,0.1642,1,6,7
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9246,Winter,1,1,3,0,4,1,2,0.28,0.303,0.75,0.0896,1,5,6
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9247,Winter,1,1,4,0,4,1,1,0.28,0.3182,0.75,0.0,0,3,3
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9248,Winter,1,1,5,0,4,1,2,0.3,0.3182,0.75,0.1045,0,28,28
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9249,Winter,1,1,6,0,4,1,2,0.28,0.3182,0.81,0.0,0,88,88
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9250,Winter,1,1,7,0,4,1,2,0.28,0.303,0.81,0.0896,11,228,239
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9251,Winter,1,1,8,0,4,1,2,0.28,0.303,0.81,0.0896,16,514,530
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9252,Winter,1,1,9,0,4,1,2,0.3,0.3333,0.81,0.0,18,256,274
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9253,Winter,1,1,10,0,4,1,2,0.3,0.303,0.81,0.1343,16,92,108
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9254,Winter,1,1,11,0,4,1,2,0.3,0.3182,0.87,0.1045,11,100,111
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9255,Winter,1,1,12,0,4,1,2,0.34,0.3333,0.81,0.1343,29,136,165
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9256,Winter,1,1,13,0,4,1,2,0.38,0.3939,0.71,0.0,17,156,173
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9257,Winter,1,1,14,0,4,1,2,0.4,0.4091,0.71,0.1045,16,112,128
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9258,Winter,1,1,15,0,4,1,2,0.42,0.4242,0.71,0.1045,22,142,164
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9259,Winter,1,1,16,0,4,1,2,0.4,0.4091,0.71,0.0896,15,209,224
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9260,Winter,1,1,17,0,4,1,2,0.42,0.4242,0.71,0.0,16,397,413
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9261,Winter,1,1,18,0,4,1,2,0.42,0.4242,0.71,0.0,12,394,406
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9262,Winter,1,1,19,0,4,1,2,0.4,0.4091,0.76,0.1045,11,302,313
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9263,Winter,1,1,20,0,4,1,2,0.4,0.4091,0.82,0.1343,8,216,224
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9264,Winter,1,1,21,0,4,1,2,0.4,0.4091,0.76,0.1045,8,184,192
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9265,Winter,1,1,22,0,4,1,1,0.38,0.3939,0.82,0.1045,3,139,142
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,Kamis,9266,Winter,1,1,23,0,4,1,2,0.4,0.4091,0.82,0.0,5,86,91
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9267,Winter,1,1,0,0,5,1,2,0.4,0.4091,0.82,0.2537,6,32,38
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9268,Winter,1,1,1,0,5,1,2,0.4,0.4091,0.87,0.2239,6,23,29
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9269,Winter,1,1,2,0,5,1,1,0.42,0.4242,0.94,0.1343,2,11,13
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9270,Winter,1,1,3,0,5,1,2,0.42,0.4242,0.94,0.2836,3,5,8
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9271,Winter,1,1,4,0,5,1,2,0.4,0.4091,1.0,0.2985,1,3,4
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9272,Winter,1,1,5,0,5,1,2,0.42,0.4242,0.94,0.3284,0,24,24
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9273,Winter,1,1,6,0,5,1,2,0.42,0.4242,1.0,0.3284,0,72,72
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9274,Winter,1,1,7,0,5,1,2,0.42,0.4242,1.0,0.2985,6,128,134
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9275,Winter,1,1,8,0,5,1,3,0.5,0.4848,0.88,0.2836,14,206,220
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9276,Winter,1,1,9,0,5,1,3,0.5,0.4848,0.88,0.2836,6,101,107
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9277,Winter,1,1,10,0,5,1,3,0.48,0.4697,1.0,0.1642,9,117,126
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9278,Winter,1,1,11,0,5,1,2,0.48,0.4697,0.94,0.1343,10,95,105
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9279,Winter,1,1,12,0,5,1,2,0.5,0.4848,0.88,0.1642,25,155,180
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9280,Winter,1,1,13,0,5,1,1,0.5,0.4848,0.59,0.4627,26,175,201
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9281,Winter,1,1,14,0,5,1,1,0.5,0.4848,0.55,0.5522,23,153,176
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9282,Winter,1,1,15,0,5,1,1,0.48,0.4697,0.51,0.3284,27,170,197
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9283,Winter,1,1,16,0,5,1,1,0.44,0.4394,0.51,0.5522,26,241,267
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9284,Winter,1,1,17,0,5,1,1,0.42,0.4242,0.5,0.5821,16,406,422
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9285,Winter,1,1,18,0,5,1,1,0.4,0.4091,0.5,0.4925,20,363,383
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9286,Winter,1,1,19,0,5,1,1,0.36,0.3333,0.5,0.3881,10,241,251
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9287,Winter,1,1,20,0,5,1,1,0.34,0.303,0.53,0.3582,6,153,159
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9288,Winter,1,1,21,0,5,1,1,0.34,0.2879,0.53,0.5224,8,127,135
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9289,Winter,1,1,22,0,5,1,1,0.34,0.303,0.49,0.3881,11,108,119
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,Jumat,9290,Winter,1,1,23,0,5,1,1,0.32,0.2879,0.49,0.4179,8,78,86
393,2012-01-28,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,775,3248,4023,Sabtu,9291,Winter,1,1,0,0,6,0,1,0.3,0.2879,0.52,0.2836,1,68,69
393,2012-01-28,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,775,3248,4023,Sabtu,9292,Winter,1,1,1,0,6,0,1,0.3,0.303,0.52,0.1642,1,57,58
393,2012-01-28,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,775,3248,4023,Sabtu,9293,Winter,1,1,2,0,6,0,1,0.26,0.303,0.6,0.0,3,38,41
393,2012-01-28,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,775,3248,4023,Sabtu,9294,Winter,1,1,3,0,6,0,1,0.26,0.2879,0.6,0.0896,1,16,17
393,2012-01-28,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,775,3248,4023,Sabtu,9295,Winter,1,1,4,0,6,0,1,0.26,0.2576,0.6,0.1642,0,8,8
393,2012-01-28,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,775,3248,4023,Sabtu,9296,Winter,1,1,5,0,6,0,1,0.24,0.2576,0.75,0.0896,0,10,10
393,2012-01-28,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,775,3248,4023,Sabtu,9297,Winter,1,1,6,0,6,0,1,0.24,0.2879,0.7,0.0,3,12,15
393,2012-01-28,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,775,3248,4023,Sabtu,9298,Winter,1,1,7,0,6,0,1,0.22,0.2727,0.75,0.0,3,28,31
393,2012-01-28,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,775,3248,4023,Sabtu,9299,Winter,1,1,8,0,6,0,1,0.2,0.2273,0.8,0.0896,9,82,91
393,2012-01-28,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,775,3248,4023,Sabtu,9300,Winter,1,1,9,0,6,0,1,0.22,0.2727,0.8,0.0,13,145,158
393,2012-01-28,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,775,3248,4023,Sabtu,9301,Winter,1,1,10,0,6,0,1,0.26,0.2727,0.7,0.1343,27,164,191
393,2012-01-28,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,775,3248,4023,Sabtu,9302,Winter,1,1,11,0,6,0,1,0.3,0.303,0.56,0.1343,55,241,296
393,2012-01-28,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,775,3248,4023,Sabtu,9303,Winter,1,1,12,0,6,0,1,0.3,0.2879,0.61,0.2836,70,244,314
